"id","type","keyword","page","internal_link","title","category","address1","address2","postal_code","memo","site"
41,Standardsuche,Sportärzte,2,https://www.dasoertliche.de/?form_name=detail&id=2239129413228552605163&recuid=GJ5FXOWUDM5V4FSXS37PPBXPOP45LI7HZUZ4VNUD2XU2DGIVAI&niceid=Allers-Sabine-Dr-med-Berlin-Wittenau-Oranienburger-Str&buc=2239&verlNr=1126&kw=Sportärzte&recFrom=26&pagePos=2&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=15,Allers Sabine Dr.med.,Fachärzte für Orthopädie,Oranienburger Str. 70/ 71,"Berlin, Wittenau","13437","13437 Berlin, Wittenau",https://www.dasoertliche.de
42,Standardsuche,Sportärzte,2,https://www.dasoertliche.de/?form_name=detail&id=0485213718393527027320&recuid=GU4VK4MBNF4FSVKSYC5454VWHOOIRI4C7E573Q54QSRLP5R5AI&niceid=Allg%C3%A4uDent-Zahnarzt-Manuel-Efler-Memmingen-Amendingen-Keltenstr&buc=485&verlNr=106&kw=Sportärzte&recFrom=26&pagePos=2&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=16,AllgäuDent - Zahnarzt Manuel Efler,Zahnärzte,Keltenstr. 10,"Memmingen, Amendingen","87700","87700 Memmingen, Amendingen",https://www.dasoertliche.de
43,Standardsuche,Sportärzte,2,https://www.dasoertliche.de/?form_name=detail&id=2243091344183552605365&recuid=JQ42AXZKZ54CAVJLR2NJ7WM5BX7ZZHHFQJBMLTVZ2OQNHVLLAI&niceid=Allgemein-Internistische-Medizin-Dr-med-Rummel-Frankfurt-am-Main-Sachsenhausen-Schweizer-Str&buc=2243&verlNr=337&kw=Sportärzte&recFrom=26&pagePos=2&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=17,Allgemein & Internistische Medizin Dr. med. Rummel,Fachärzte für Allgemeinmedizin,Schweizer Str. 47,"Frankfurt am Main, Sachsenhausen","60594","60594 Frankfurt am Main, Sachsenhausen",https://www.dasoertliche.de
44,Standardsuche,Sportärzte,2,https://www.dasoertliche.de/?form_name=detail&id=0750101904747551387727&recuid=GRSQLB5J7MSFQCKTR3HN7GEPEH7L7CGZMT4O56HHWGRJ22AC&niceid=Allgemeinmedizin-M%C3%BCller-Arsava-Weilheim-Johann-Bauer-Str&buc=750&verlNr=120&kw=Sportärzte&recFrom=26&pagePos=2&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=18,Allgemeinmedizin Müller-Arsava,Fachärzte für Allgemeinmedizin,Johann-Bauer-Str. 5,Weilheim,"82362","82362 Weilheim",https://www.dasoertliche.de
45,Standardsuche,Sportärzte,2,https://www.dasoertliche.de/?form_name=detail&id=0787108959130558730956&recuid=CW4GENIEOH4VT5CSEKZF5D2MAMRIS2X3AAKCFHROXEMMCRIYAI&niceid=ALLGEMEINMEDIZIN-WORMS-WEST-%C3%84rztehaus-Liebenauer-Feld-Worms-Neuhausen-Von-Steuben-Str&buc=787&verlNr=123&kw=Sportärzte&recFrom=26&pagePos=2&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=19,ALLGEMEINMEDIZIN WORMS WEST Ärztehaus Liebenauer Feld,Fachärzte für Allgemeinmedizin,Von-Steuben-Str. 17,"Worms, Neuhausen","67549","67549 Worms, Neuhausen",https://www.dasoertliche.de
46,Standardsuche,Sportärzte,2,https://www.dasoertliche.de/?form_name=detail&id=0522094493147551126197&recuid=FMG4VKBEBBGEO6KO23IIXUMVETSLNIOFBST25FV5R6PYQBAC&niceid=Altenburg-Hans-J%C3%BCrgen-Ipsheim-Eichenstr&buc=522&verlNr=122&kw=Sportärzte&recFrom=26&pagePos=2&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=20,Altenburg Hans-Jürgen *,Fachärzte für Allgemeinmedizin,Eichenstr. 36,Ipsheim,"91472","91472 Ipsheim",https://www.dasoertliche.de
47,Standardsuche,Sportärzte,2,https://www.dasoertliche.de/?form_name=detail&id=0071094493146551125755&recuid=53OBW3PVZWOYFKELAZIWGASU5Q2XG4AA3VDD4E2MN4CE7XIC&niceid=Altenburg-Hans-J%C3%BCrgen-Ipsheim-Eichenstr&buc=71&verlNr=122&kw=Sportärzte&recFrom=26&pagePos=2&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=21,Altenburg Hans-Jürgen,Fachärzte für Allgemeinmedizin,Eichenstr. 36,Ipsheim,"91472","91472 Ipsheim",https://www.dasoertliche.de
48,Standardsuche,Sportärzte,2,https://www.dasoertliche.de/?form_name=detail&id=0071093446663494449464&recuid=MGAWAFFUD3AA35IEA2YX5CQJMNOY4OFOSP7SLNR37S5QE&niceid=Altenburg-Hans-J%C3%BCrgen-Allgemeinmedizin-Sportmedizin-Ipsheim-Eichenstr&buc=71&verlNr=122&kw=Sportärzte&recFrom=26&pagePos=2&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=22,"Altenburg Hans-Jürgen Allgemeinmedizin,  Sportmedizin",Fachärzte für Allgemeinmedizin,Eichenstr. 36,Ipsheim,"91472","91472 Ipsheim",https://www.dasoertliche.de
49,Standardsuche,Sportärzte,2,https://www.dasoertliche.de/?form_name=detail&id=0265300634156547237958&recuid=CWHL2W4UGXHXT6T5ELARPPCSCIFPKKU7GOCY7JK4VYBZA2GPRIBA&niceid=Althaus-Hans-Ulrich-Dr-med-Betriebsmedizin-Gie%C3%9Fen-An-der-Johanneskirche&buc=265&verlNr=1135&kw=Sportärzte&recFrom=26&pagePos=2&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=23,Althaus Hans-Ulrich Dr.med. Betriebsmedizin,Betriebsmedizin,An der Johanneskirche 2,Gießen,"35390","35390 Gießen",https://www.dasoertliche.de
50,Standardsuche,Sportärzte,2,https://www.dasoertliche.de/?form_name=detail&id=0862013790379551387827&recuid=Q3P5IAQTKCPOVK7OOQ3UKJSUT4KVULKAZVFAUETVB5CC5UAC&niceid=Althaus-Rupert-Dr-med-Zagorac-Darko-Dr-med-Fach%C3%A4rztliche-Internistenpraxis-Bernau-Kastanienallee&buc=862&verlNr=120&kw=Sportärzte&recFrom=26&pagePos=2&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=24,"Althaus Rupert Dr.med., Zagorac Darko Dr.med. Fachärztliche Internistenpraxis",Fachärzte für Innere Medizin,Kastanienallee 1,Bernau,"83233","83233 Bernau",https://www.dasoertliche.de
51,Standardsuche,Sportärzte,3,https://www.dasoertliche.de/?form_name=detail&id=0209094502022551125893&recuid=XXLJP4MC26L5DIWQKBYFKRK4XMFDAFQJCWZQ4RIKMJZQMDN6AI&niceid=Altmeppen-Henning-Dr-Anetsberger-Rainer-Dr-Summa-Walter-Dr-Erlangen-Ost-Allee-am-R%C3%B6thelheimpark&buc=209&verlNr=122&kw=Sportärzte&recFrom=51&pagePos=3&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=0,"Altmeppen Henning Dr., Anetsberger Rainer Dr.,  Summa Walter Dr.",Fachärzte für Orthopädie und Unfallchirurgie,Allee am Röthelheimpark 5,"Erlangen, Ost","91052","91052 Erlangen, Ost",https://www.dasoertliche.de
52,Standardsuche,Sportärzte,3,https://www.dasoertliche.de/?form_name=detail&id=0209094502020551125893&recuid=7B23D6EFMM2JIAMV6E27MAH772UXLNKMW33OKD5JE7IEHLX3AI&niceid=Altmeppen-Henning-Dr-med-Anetsberger-Rainer-Dr-med-Schmidt-Oliver-Dr-med-Erlangen-Ost-Allee-am-R%C3%B6thelheimpark&buc=209&verlNr=122&kw=Sportärzte&recFrom=51&pagePos=3&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=1,"Altmeppen Henning Dr.med., Anetsberger Rainer Dr.med.,  Schmidt Oliver Dr.med.",Chirurgie,Allee am Röthelheimpark 5,"Erlangen, Ost","91052","91052 Erlangen, Ost",https://www.dasoertliche.de
53,Standardsuche,Sportärzte,3,https://www.dasoertliche.de/?form_name=detail&id=0418033154901538774765&recuid=4PLDRDRGROLY5N4NAMKQQRSD54ICENQ7N7RDYL2DJRF5SAQ&niceid=Aman-Ralph-Dr-Facharzt-f%C3%BCr-Orthop%C3%A4die-Sportmedizin-Chirotherapie-Kulmbach-Holzmarkt&buc=418&verlNr=122&kw=Sportärzte&recFrom=51&pagePos=3&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=2,Aman Ralph Dr. Facharzt für Orthopädie Sportmedizin Chirotherapie,Fachärzte für Orthopädie und Unfallchirurgie,Holzmarkt 10,Kulmbach,"95326","95326 Kulmbach",https://www.dasoertliche.de
54,Standardsuche,Sportärzte,3,https://www.dasoertliche.de/?form_name=detail&id=0209090632145533763339&recuid=VEW7FW3OEJWMIT637QNLUX5HV7NRZERHR44CYDNGGCFA3FTSFYBA&niceid=Ambrusch-Marcus-Erlangen-Reinigerstr&buc=209&verlNr=122&kw=Sportärzte&recFrom=51&pagePos=3&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=3,Ambrusch Marcus,Fachärzte für Orthopädie und Unfallchirurgie,Reinigerstr. 1,Erlangen,"91052","91052 Erlangen",https://www.dasoertliche.de
55,Standardsuche,Sportärzte,3,https://www.dasoertliche.de/?form_name=detail&id=0089029263080558643703&recuid=NJPDG6RKZQPQOPA7W2L6JPUVNCF5VDNG65SLNA5KROP2DFDLAI&niceid=Ambulantes-Chirurgiezentrum-Dr-U-Viehof-Dr-J-Harth-%C3%84rzte-f%C3%BCr-Chirurgie-Bergisch-Gladbach-Gladbach-Ferrenbergstr&buc=89&verlNr=128&kw=Sportärzte&recFrom=51&pagePos=3&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=4,"Ambulantes Chirurgiezentrum Dr. U. Viehof,  Dr. J. Harth Ärzte für Chirurgie",Fachärzte für Allgemeinchirurgie,Ferrenbergstr. 24,"Bergisch Gladbach, Gladbach","51465","51465 Bergisch Gladbach, Gladbach",https://www.dasoertliche.de
56,Standardsuche,Sportärzte,3,https://www.dasoertliche.de/?form_name=detail&id=1060213966765552604626&recuid=UG5Z3WNT3X5MZWOUCYXA43CWX65TKFDGMM7Q4S5JAI&niceid=Ambulantes-Medizinisches-Zentrum-Jena-West-Ernst-Abbe-Platz&buc=1060&verlNr=232&kw=Sportärzte&recFrom=51&pagePos=3&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=5,Ambulantes Medizinisches Zentrum,Ärztehäuser,Ernst-Abbe-Platz 3-4,"Jena, West","07743","07743 Jena, West",https://www.dasoertliche.de
57,Standardsuche,Sportärzte,3,https://www.dasoertliche.de/?form_name=detail&id=0235548524660559249105&recuid=P2XYBKAEPLXBHTILLP7AVQCCPBQYSQGZCZ7TN4Y5XYRLSOL2AI&niceid=Ambulantes-OP-Zentrum-Nordschwarzwald-f%C3%BCr-die-Fachrichtungen-Orthop%C3%A4die-Unfallchirurgie-Augenheilkunde-Urologie-Freudenstadt-Stra%C3%9Fburger-Str&buc=235&verlNr=214&kw=Sportärzte&recFrom=51&pagePos=3&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=6,"Ambulantes OP-Zentrum Nordschwarzwald für die Fachrichtungen Orthopädie,  Unfallchirurgie,  Augenheilkunde, Urologie",Fachärzte für Orthopädie,Straßburger Str. 57,Freudenstadt,"72250","72250 Freudenstadt",https://www.dasoertliche.de
58,Standardsuche,Sportärzte,3,https://www.dasoertliche.de/?form_name=detail&id=0590000090735556917566&recuid=RDASRBSVEWAOLLHNFZKDU7KUTFLQI7R52NTUKJQLCL5QE&niceid=Ammen-Michael-Dr-med-Facharzt-f%C3%BCr-Allgemeinmedizin-Sportmedizin-Chirotherapie-Rastede-Rastede-II-Bahnhofstr&buc=590&verlNr=166&kw=Sportärzte&recFrom=51&pagePos=3&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=7,Ammen Michael Dr.med. Facharzt für Allgemeinmedizin Sportmedizin Chirotherapie,Fachärzte für Allgemeinmedizin,Bahnhofstr. 18,"Rastede, Rastede II","26180","26180 Rastede, Rastede II",https://www.dasoertliche.de
59,Standardsuche,Sportärzte,3,https://www.dasoertliche.de/?form_name=detail&id=0209094502018551125893&recuid=52EWSDMYILEIB3E2BMRQUFQD5BKWGSK2JLQECG2VGEWFKUXNAI&niceid=Anetsberger-Rainer-Dr-med-Erlangen-Ost-Allee-am-R%C3%B6thelheimpark&buc=209&verlNr=122&kw=Sportärzte&recFrom=51&pagePos=3&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=8,Anetsberger Rainer Dr.med.,Handchirurgie,Allee am Röthelheimpark 5,"Erlangen, Ost","91052","91052 Erlangen, Ost",https://www.dasoertliche.de
60,Standardsuche,Sportärzte,3,https://www.dasoertliche.de/?form_name=detail&id=0669044792475533331751&recuid=Z6D7RYYSWXDKD3FKDR3DE7R33R2TSH3ESVKFEPKBCIVD5DAC&niceid=Anke-Thomas-Dr-med-Internist-Hennef-Sieg-Beethovenstr&buc=669&verlNr=128&kw=Sportärzte&recFrom=51&pagePos=3&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=9,Anke Thomas Dr. med. Internist,Fachärzte für Allgemeinmedizin,Beethovenstr. 14,Hennef (Sieg),"53773","53773 Hennef (Sieg)",https://www.dasoertliche.de
61,Standardsuche,Sportärzte,3,https://www.dasoertliche.de/?form_name=detail&id=0214100008967533158471&recuid=7CONXBGDR3OZN2EQDM4HOMQB7Z5WYCIKE73CA3IBKBOBE6X3AI&niceid=Anthoni-Hans-Christian-Dr-med-Esslingen-am-Neckar-Berkheim-Wengertweg&buc=214&verlNr=107&kw=Sportärzte&recFrom=51&pagePos=3&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=10,Anthoni Hans Christian Dr.med.,Fachärzte für Allgemeinmedizin,Wengertweg 8,"Esslingen am Neckar, Berkheim","73734","73734 Esslingen am Neckar, Berkheim",https://www.dasoertliche.de
62,Standardsuche,Sportärzte,3,https://www.dasoertliche.de/?form_name=detail&id=0876202173141546287459&recuid=Y4FUCOWT5FFLO65G3YBOWSWL33SFPETKDEJP44UMCKEQ6BAC&niceid=Apparategemeinschaft-Dres-Georg-u-Christian-Meyer-GbR-Hachenburg-Alexanderring&buc=876&verlNr=204&kw=Sportärzte&recFrom=51&pagePos=3&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=11,Apparategemeinschaft Dres. Georg u. Christian Meyer GbR,Fachärzte für Innere Medizin,Alexanderring 19,Hachenburg,"57627","57627 Hachenburg",https://www.dasoertliche.de
63,Standardsuche,Sportärzte,3,https://www.dasoertliche.de/?form_name=detail&id=0819001903264543358553&recuid=WSJTO6KJZXJMJY6RGMSVMNTYUMTRIWLXFK2RGSJUHUQQYVN2AI&niceid=Appel-Manfred-Dr-Orthop%C3%A4die-Bad-Wiessee-Adrian-Stoop-Str&buc=819&verlNr=104&kw=Sportärzte&recFrom=51&pagePos=3&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=12,Appel Manfred Dr. Orthopädie,Akupunktur,Adrian-Stoop-Str. 7 a,Bad Wiessee,"83707","83707 Bad Wiessee",https://www.dasoertliche.de
64,Standardsuche,Sportärzte,3,https://www.dasoertliche.de/?form_name=detail&id=2243093786082552605365&recuid=K25Q7YV25X5CNSJZLGGQBQA7C5Y6CYEXVGPCH3RIZQSLVHAC&niceid=Aproiants-Alexander-Frankfurt-Oberrad-Offenbacher-Landstr&buc=2243&verlNr=337&kw=Sportärzte&recFrom=51&pagePos=3&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=13,Aproiants Alexander,Naturheilverfahren,Offenbacher Landstr. 340,"Frankfurt, Oberrad","60599","60599 Frankfurt, Oberrad",https://www.dasoertliche.de
65,Standardsuche,Sportärzte,3,https://www.dasoertliche.de/?form_name=detail&id=2243093786081552605365&recuid=FQSZDGBES5SFYV2DYT3Z5OUBNXXZX7XNG7ELFFFWW25MAAQC&niceid=Aproiants-Alexander-Frankfurt-Oberrad-Offenbacher-Landstr&buc=2243&verlNr=337&kw=Sportärzte&recFrom=51&pagePos=3&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=14,Aproiants Alexander,Fachärzte für Allgemeinmedizin,Offenbacher Landstr. 340,"Frankfurt, Oberrad","60599","60599 Frankfurt, Oberrad",https://www.dasoertliche.de
66,Standardsuche,Sportärzte,3,https://www.dasoertliche.de/?form_name=detail&id=2247684100737559265892&recuid=IA23AQKVBN2DEVBCWTSZHY4AAHTN7BMLE7A6ZAVF3UHQE&niceid=Arabella-Orthop%C3%A4die-Dr-med-Stefan-Wicke-Wittenius-Dr-med-Michael-Reinisch-Dr-med-Martina-Henrici-M%C3%BCnchen-Bogenhausen-Arabellastr-B&buc=2247&verlNr=120&kw=Sportärzte&recFrom=51&pagePos=3&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=15,Arabella Orthopädie Dr. med. Stefan Wicke-Wittenius Dr. med. Michael Reinisch Dr. med. Martina Henrici,Fachärzte für Orthopädie,Arabellastr. / B 5,"München, Bogenhausen","81925","81925 München, Bogenhausen",https://www.dasoertliche.de
67,Standardsuche,Sportärzte,3,https://www.dasoertliche.de/?form_name=detail&id=0047001073620545770799&recuid=HHQP4UBVUSAUXA2MGTLA3MSPHAMKKUUILA3QJ526XF6QGAQ&niceid=arcus-Institut-f%C3%BCr-Gesundheitsvorsorge-und-Sportmedizin-Christine-Zekorn-Bad-Homburg-Taubenweg&buc=47&verlNr=115&kw=Sportärzte&recFrom=51&pagePos=3&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=16,arcus Institut für Gesundheitsvorsorge und Sportmedizin Christine Zekorn,Sportmedizin,Taubenweg 2,Bad Homburg,"61348","61348 Bad Homburg",https://www.dasoertliche.de
68,Standardsuche,Sportärzte,3,https://www.dasoertliche.de/?form_name=detail&id=0047002074323546548962&recuid=BQ23PNFQ4NKH4VTZ432Z7AE2BXGJBB55RUBN3R4LRSUDMAQ&niceid=arcus-Institut-f%C3%BCr-Gesundheitsvorsorge-und-Sportmedizin-Christine-Zekorn-Bad-Homburg-v-d-H%C3%B6he-Taubenweg&buc=47&verlNr=115&kw=Sportärzte&recFrom=51&pagePos=3&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=17,arcus Institut für Gesundheitsvorsorge und Sportmedizin Christine Zekorn,Gesundheitswesen,Taubenweg 2,Bad Homburg v. d. Höhe,"61348","61348 Bad Homburg v. d. Höhe",https://www.dasoertliche.de
69,Standardsuche,Sportärzte,3,https://www.dasoertliche.de/?form_name=detail&id=0575108719710557174824&recuid=XM24FEHJAR2OS5XO5NZ26AXLVOGWL5IRRG26WB7AJ6SWXLVRAI&niceid=ARCUS-Kliniken-Pforzheim-Pforzheim-Wilferdinger-H%C3%B6he-Rastatter-Str&buc=575&verlNr=123&kw=Sportärzte&recFrom=51&pagePos=3&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=18,ARCUS Kliniken Pforzheim,Krankenhäuser und Kliniken,Rastatter Str. 17-19,"Pforzheim, Wilferdinger Höhe","75179","75179 Pforzheim, Wilferdinger Höhe",https://www.dasoertliche.de
70,Standardsuche,Sportärzte,3,https://www.dasoertliche.de/?form_name=detail&id=0383109039210557521420&recuid=SPICPOAMFSI4DE6GHINQAC2DTBUE2EBZNSOTU32YKYZRWN4VAI&niceid=ARCUS-Kliniken-Pforzheim-Pforzheim-Wilferdinger-H%C3%B6he-Rastatter-Str&buc=383&verlNr=123&kw=Sportärzte&recFrom=51&pagePos=3&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=19,ARCUS Kliniken Pforzheim *,Krankenhäuser und Kliniken,Rastatter Str. 17-19,"Pforzheim, Wilferdinger Höhe","75179","75179 Pforzheim, Wilferdinger Höhe",https://www.dasoertliche.de
71,Standardsuche,Sportärzte,3,https://www.dasoertliche.de/?form_name=detail&id=0089056013505554417336&recuid=EAE7O4IBZREFE3KKZD4ZFQOCEKT6FXPMUAXMRZO4Z3EOXQZBAI&niceid=Ardjomand-Payam-Dr-med-Bergisch-Gladbach-Hand-Handstr&buc=89&verlNr=128&kw=Sportärzte&recFrom=51&pagePos=3&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=20,Ardjomand Payam Dr. med.,Diabetologie (Schwerpunkt),Handstr. 277,"Bergisch Gladbach, Hand","51469","51469 Bergisch Gladbach, Hand",https://www.dasoertliche.de
72,Standardsuche,Sportärzte,3,https://www.dasoertliche.de/?form_name=detail&id=0711906489367558472540&recuid=C4HISQYZONHWKYD6TH73LEGSAOCMLPWUDSALFCWWXHR4OAQC&niceid=Arnim-Reuter-u-Facharzt-f%C3%BCr-Allgemeinmedizin-Hellwig-Dirk-Internist-Ulm-Pfullendorfer-Str&buc=711&verlNr=166&kw=Sportärzte&recFrom=51&pagePos=3&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=21,Arnim Reuter u. Facharzt für Allgemeinmedizin Hellwig Dirk - Internist,Fachärzte für Allgemeinmedizin,Pfullendorfer Str. 3,Ulm,"89079","89079 Ulm",https://www.dasoertliche.de
73,Standardsuche,Sportärzte,3,https://www.dasoertliche.de/?form_name=detail&id=0184093460974559334900&recuid=UKL53HI6S7LNB6ONPEYVURB2U5XVWBQDH2WG6E2TIY6W2NNBAI&niceid=Arnold-J%C3%BCrgen-Dr-med-D%C3%BCsseldorf-Stadtmitte-Hohenzollernstr&buc=184&verlNr=102&kw=Sportärzte&recFrom=51&pagePos=3&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=22,"Arnold, Jürgen Dr. med.",Fachärzte für Orthopädie und Unfallchirurgie,Hohenzollernstr. 5,"Düsseldorf, Stadtmitte","40211","40211 Düsseldorf, Stadtmitte",https://www.dasoertliche.de
74,Standardsuche,Sportärzte,3,https://www.dasoertliche.de/?form_name=detail&id=0244300572693548188406&recuid=OWVYRRG4SHVAPRI2H2SWB7RFOIZZILNVXHASXXJE5MW55LYC&niceid=Arnold-Michael-H-Facharzt-f%C3%BCr-Allgemeinmedizin-Petersberg-Marbach-Im-Eichsfeld&buc=244&verlNr=117&kw=Sportärzte&recFrom=51&pagePos=3&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=23,Arnold Michael H. Facharzt für Allgemeinmedizin,Sportmedizin,Im Eichsfeld 22,"Petersberg, Marbach","36100","36100 Petersberg, Marbach",https://www.dasoertliche.de
75,Standardsuche,Sportärzte,3,https://www.dasoertliche.de/?form_name=detail&id=0267935541889550262445&recuid=NGXCBWSHLDXRXQA5F66GD6CINYYISFGPDFUC7MD2QYB4C4LNAI&niceid=Arntz-S-Dr-med-u-Hoppe-A-u-Schwarz-P-Dr-med-u-Dume-M-P-u-Schank-H-Dr-med-u-Keimer-A-Dr-med-Gladbeck-Alt-Rentfort-Kirchhellener-Str&buc=267&verlNr=161&kw=Sportärzte&recFrom=51&pagePos=3&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=24,Arntz S. Dr. med. u. Hoppe A. u. Schwarz P. Dr. med. u. Dume M.-P. u. Schank H. Dr. med. u. Keimer A. Dr. med.,Praktische Ärzte,Kirchhellener Str. 45,"Gladbeck, Alt-Rentfort","45966","45966 Gladbeck, Alt-Rentfort",https://www.dasoertliche.de
76,Standardsuche,Sportärzte,4,https://www.dasoertliche.de/?form_name=detail&id=0267009498580551558112&recuid=6ME2IKXCX5EICZ4H3VEI6K7L6TSBHM2VX3ZN23HFHWJ4SAQ&niceid=Arntz-Stephan-Dr-med-Allgemeinmediziner-Schwarz-Petra-Dr-med-Allgemeinmedizinerin-Schank-Heinz-Dr-med-Allgemeinmediziner-Allgemeinmediziner-Allgemeinmedizinerin-Allgemeinmediziner-Gladbeck-Alt-Rentfort-Kirchhellener-Str&buc=267&verlNr=161&kw=Sportärzte&recFrom=76&pagePos=4&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=0,"Arntz Stephan Dr.med. Allgemeinmediziner ,  Schwarz Petra Dr.med. Allgemeinmedizinerin ,  Schank Heinz Dr.med. Allgemeinmediziner",Praktische Ärzte,Kirchhellener Str. 45,"Gladbeck, Alt-Rentfort","45966","45966 Gladbeck, Alt-Rentfort",https://www.dasoertliche.de
77,Standardsuche,Sportärzte,4,https://www.dasoertliche.de/?form_name=detail&id=0094548540678559248569&recuid=3ZSHLONFNMS2YEFW4ISMIQUE3SRCJPIN3DIJCUUQJO7CJMO7AI&niceid=Arthros-Klinik-Neu-Ulm-Gartenstr&buc=94&verlNr=214&kw=Sportärzte&recFrom=76&pagePos=4&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=1,Arthros Klinik *,Krankenhäuser und Kliniken,Gartenstr. 36,Neu-Ulm,"89231","89231 Neu-Ulm",https://www.dasoertliche.de
78,Standardsuche,Sportärzte,4,https://www.dasoertliche.de/?form_name=detail&id=0314548570175559249523&recuid=HWQR6Z5LFTQE7W2JD2WRRWJSGQ3Y4M7ZWOECLUKKVU3PPJAC&niceid=Arztpraxis-Christa-Leins-Haigerloch-Desiderius-Lenz-Str&buc=314&verlNr=214&kw=Sportärzte&recFrom=76&pagePos=4&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=2,Arztpraxis Christa Leins,Fachärzte für Allgemeinmedizin,Desiderius-Lenz-Str. 4,Haigerloch,"72401","72401 Haigerloch",https://www.dasoertliche.de
79,Standardsuche,Sportärzte,4,https://www.dasoertliche.de/?form_name=detail&id=0212010588983426629740&recuid=F5OJ3IVN2IOV2JS35OMZ7SOJFGG4NJV73O7V3GF2QGJ3KZQC&niceid=Arztpraxis-Esens-Esens-Frerich-Oldewurtel-Str&buc=212&verlNr=166&kw=Sportärzte&recFrom=76&pagePos=4&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=3,Arztpraxis Esens,Betriebsmedizin,Frerich-Oldewurtel-Str. 14,Esens,"26427","26427 Esens",https://www.dasoertliche.de
80,Standardsuche,Sportärzte,4,https://www.dasoertliche.de/?form_name=detail&id=0716906420370554756021&recuid=QRAZAOIAPAAPMO7Q2M2Y4U5PSCMQ7ITPIALKACO3IPOVQTIC&niceid=Arztpraxis-Jaderberg-Baars-Hartmann-Jade-Jaderberg-Moorstrich&buc=716&verlNr=166&kw=Sportärzte&recFrom=76&pagePos=4&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=4,"Arztpraxis Jaderberg , Baars - Hartmann",Fachärzte für Allgemeinmedizin,Moorstrich 27,"Jade, Jaderberg","26349","26349 Jade, Jaderberg",https://www.dasoertliche.de
81,Standardsuche,Sportärzte,4,https://www.dasoertliche.de/?form_name=detail&id=0845107349093556917807&recuid=YG7JEUIHPX73HRFVLNGXKY3S3F2QS3YDVQRDIJJRJ2BQE&niceid=Arztpraxis-Mack-J%C3%BCrgen-Filderstadt-Harthausen-Harth%C3%A4user-Hauptstr&buc=845&verlNr=1124&kw=Sportärzte&recFrom=76&pagePos=4&lastFormName=search_nat&buab=71100098&zvo_ok=0&hitno=5,Arztpraxis Mack Jürgen,Praktische Ärzte,Harthäuser Hauptstr. 33,"Filderstadt, Harthausen","70794","70794 Filderstadt, Harthausen",https://www.dasoertliche.de
